Content ID,Datetime,Content Type,Category,Sentiment,Score
476e3ce0-3291-4c77-b3a3-deabee114efc,26/04/21 10:34,audio,healthy eating,negative,12
476e3ce0-3291-4c77-b3a3-deabee114efc,09/03/21 13:50,audio,healthy eating,positive,65
476e3ce0-3291-4c77-b3a3-deabee114efc,29/08/20 07:38,audio,healthy eating,negative,12
476e3ce0-3291-4c77-b3a3-deabee114efc,30/07/20 19:52,audio,healthy eating,neutral,35
476e3ce0-3291-4c77-b3a3-deabee114efc,10/12/20 14:03,audio,healthy eating,negative,10
476e3ce0-3291-4c77-b3a3-deabee114efc,15/10/20 19:38,audio,healthy eating,positive,70
476e3ce0-3291-4c77-b3a3-deabee114efc,18/07/20 05:53,audio,healthy eating,positive,72
476e3ce0-3291-4c77-b3a3-deabee114efc,23/09/20 00:17,audio,healthy eating,positive,75
476e3ce0-3291-4c77-b3a3-deabee114efc,22/03/21 04:23,audio,healthy eating,positive,72
476e3ce0-3291-4c77-b3a3-deabee114efc,23/03/21 08:04,audio,healthy eating,positive,30
476e3ce0-3291-4c77-b3a3-deabee114efc,02/02/21 16:29,audio,healthy eating,neutral,20
476e3ce0-3291-4c77-b3a3-deabee114efc,26/02/21 09:47,audio,healthy eating,negative,12
476e3ce0-3291-4c77-b3a3-deabee114efc,15/12/20 01:20,audio,healthy eating,neutral,35
476e3ce0-3291-4c77-b3a3-deabee114efc,03/05/21 04:01,audio,healthy eating,positive,72
476e3ce0-3291-4c77-b3a3-deabee114efc,24/05/21 19:05,audio,healthy eating,positive,60
476e3ce0-3291-4c77-b3a3-deabee114efc,10/10/20 11:33,audio,healthy eating,negative,15
476e3ce0-3291-4c77-b3a3-deabee114efc,15/08/20 16:25,audio,healthy eating,positive,70
476e3ce0-3291-4c77-b3a3-deabee114efc,23/11/20 13:14,audio,healthy eating,neutral,20
476e3ce0-3291-4c77-b3a3-deabee114efc,31/07/20 17:44,audio,healthy eating,neutral,20
476e3ce0-3291-4c77-b3a3-deabee114efc,02/05/21 23:15,audio,healthy eating,positive,60
476e3ce0-3291-4c77-b3a3-deabee114efc,01/11/20 11:58,audio,healthy eating,negative,0
476e3ce0-3291-4c77-b3a3-deabee114efc,24/04/21 17:16,audio,healthy eating,positive,45
476e3ce0-3291-4c77-b3a3-deabee114efc,01/05/21 16:43,audio,healthy eating,negative,0
476e3ce0-3291-4c77-b3a3-deabee114efc,13/12/20 12:23,audio,healthy eating,negative,0
476e3ce0-3291-4c77-b3a3-deabee114efc,30/06/20 07:46,audio,healthy eating,negative,5
476e3ce0-3291-4c77-b3a3-deabee114efc,28/03/21 23:18,audio,healthy eating,positive,70
83d08b29-6cdc-436c-89a6-20c3d60f7e73,24/05/21 09:36,GIF,soccer,neutral,20
83d08b29-6cdc-436c-89a6-20c3d60f7e73,08/06/21 07:25,GIF,soccer,positive,30
83d08b29-6cdc-436c-89a6-20c3d60f7e73,19/10/20 20:46,GIF,soccer,positive,50
83d08b29-6cdc-436c-89a6-20c3d60f7e73,06/11/20 07:23,GIF,soccer,positive,70
83d08b29-6cdc-436c-89a6-20c3d60f7e73,28/05/21 06:00,GIF,soccer,negative,10
83d08b29-6cdc-436c-89a6-20c3d60f7e73,24/05/21 16:58,GIF,soccer,negative,0
83d08b29-6cdc-436c-89a6-20c3d60f7e73,11/06/21 16:17,GIF,soccer,positive,70
83d08b29-6cdc-436c-89a6-20c3d60f7e73,27/03/21 01:14,GIF,soccer,positive,75
83d08b29-6cdc-436c-89a6-20c3d60f7e73,14/03/21 01:17,GIF,soccer,positive,72
83d08b29-6cdc-436c-89a6-20c3d60f7e73,26/12/20 20:55,GIF,soccer,positive,30
83d08b29-6cdc-436c-89a6-20c3d60f7e73,08/03/21 11:59,GIF,soccer,negative,0
83d08b29-6cdc-436c-89a6-20c3d60f7e73,22/03/21 00:24,GIF,soccer,positive,72
83d08b29-6cdc-436c-89a6-20c3d60f7e73,05/03/21 00:23,GIF,soccer,negative,12
83d08b29-6cdc-436c-89a6-20c3d60f7e73,03/11/20 00:45,GIF,soccer,neutral,20
83d08b29-6cdc-436c-89a6-20c3d60f7e73,30/03/21 06:25,GIF,soccer,negative,0
83d08b29-6cdc-436c-89a6-20c3d60f7e73,02/02/21 01:48,GIF,soccer,positive,60
83d08b29-6cdc-436c-89a6-20c3d60f7e73,10/04/21 00:24,GIF,soccer,neutral,35
83d08b29-6cdc-436c-89a6-20c3d60f7e73,14/06/21 21:27,GIF,soccer,positive,30
83d08b29-6cdc-436c-89a6-20c3d60f7e73,30/01/21 02:18,GIF,soccer,neutral,20
83d08b29-6cdc-436c-89a6-20c3d60f7e73,12/04/21 15:08,GIF,soccer,positive,70
83d08b29-6cdc-436c-89a6-20c3d60f7e73,07/08/20 20:51,GIF,soccer,negative,12
83d08b29-6cdc-436c-89a6-20c3d60f7e73,26/12/20 18:59,GIF,soccer,neutral,35
83d08b29-6cdc-436c-89a6-20c3d60f7e73,01/08/20 05:15,GIF,soccer,negative,12
83d08b29-6cdc-436c-89a6-20c3d60f7e73,09/02/21 06:16,GIF,soccer,neutral,35
83d08b29-6cdc-436c-89a6-20c3d60f7e73,13/08/20 02:29,GIF,soccer,positive,70
83d08b29-6cdc-436c-89a6-20c3d60f7e73,16/09/20 13:16,GIF,soccer,positive,45
83d08b29-6cdc-436c-89a6-20c3d60f7e73,30/08/20 11:41,GIF,soccer,positive,75
83d08b29-6cdc-436c-89a6-20c3d60f7e73,14/09/20 06:32,GIF,soccer,positive,50
83d08b29-6cdc-436c-89a6-20c3d60f7e73,06/07/20 09:10,GIF,soccer,negative,5
83d08b29-6cdc-436c-89a6-20c3d60f7e73,08/12/20 21:46,GIF,soccer,positive,75
83d08b29-6cdc-436c-89a6-20c3d60f7e73,28/02/21 11:34,GIF,soccer,negative,10
83d08b29-6cdc-436c-89a6-20c3d60f7e73,05/09/20 02:46,GIF,soccer,positive,70
83d08b29-6cdc-436c-89a6-20c3d60f7e73,02/12/20 00:46,GIF,soccer,positive,50
83d08b29-6cdc-436c-89a6-20c3d60f7e73,18/04/21 23:07,GIF,soccer,negative,0
83d08b29-6cdc-436c-89a6-20c3d60f7e73,25/12/20 21:06,GIF,soccer,positive,70
83d08b29-6cdc-436c-89a6-20c3d60f7e73,22/06/20 16:32,GIF,soccer,positive,70
83d08b29-6cdc-436c-89a6-20c3d60f7e73,29/07/20 21:19,GIF,soccer,positive,70
83d08b29-6cdc-436c-89a6-20c3d60f7e73,04/12/20 04:22,GIF,soccer,positive,30
83d08b29-6cdc-436c-89a6-20c3d60f7e73,11/05/21 06:19,GIF,soccer,positive,65
83d08b29-6cdc-436c-89a6-20c3d60f7e73,10/10/20 21:02,GIF,soccer,neutral,20
83d08b29-6cdc-436c-89a6-20c3d60f7e73,21/02/21 21:55,GIF,soccer,positive,72
83d08b29-6cdc-436c-89a6-20c3d60f7e73,03/02/21 18:09,GIF,soccer,negative,5
ae909545-786e-4089-9ef3-61c3c9fd3efd,04/11/20 03:53,video,education,positive,75
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,11/12/20 10:41,GIF,tennis,positive,65
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,03/04/21 22:29,GIF,tennis,negative,10
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,04/12/20 16:12,GIF,tennis,positive,60
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,07/11/20 02:47,GIF,tennis,negative,5
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,24/09/20 13:47,GIF,tennis,positive,70
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,08/11/20 04:46,GIF,tennis,positive,72
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,29/01/21 23:08,GIF,tennis,positive,70
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,13/02/21 05:46,GIF,tennis,neutral,35
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,14/11/20 19:00,GIF,tennis,positive,65
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,15/12/20 07:14,GIF,tennis,negative,15
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,02/09/20 19:04,GIF,tennis,negative,12
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,30/08/20 03:27,GIF,tennis,positive,60
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,01/06/21 12:56,GIF,tennis,positive,70
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,18/05/21 16:48,GIF,tennis,positive,70
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,22/02/21 22:13,GIF,tennis,neutral,35
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,08/02/21 08:37,GIF,tennis,positive,45
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,26/09/20 05:20,GIF,tennis,negative,10
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,24/10/20 18:31,GIF,tennis,positive,75
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,21/02/21 12:00,GIF,tennis,positive,45
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,31/10/20 20:27,GIF,tennis,positive,60
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,28/11/20 12:55,GIF,tennis,positive,60
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,09/02/21 10:00,GIF,tennis,positive,72
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,18/04/21 04:05,GIF,tennis,positive,75
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,20/01/21 02:25,GIF,tennis,neutral,35
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,17/05/21 08:02,GIF,tennis,positive,60
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,28/11/20 11:15,GIF,tennis,negative,12
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,24/07/20 23:54,audio,technology,positive,30
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,25/02/21 13:40,audio,technology,positive,75
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,09/08/20 02:22,audio,technology,positive,30
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,11/06/21 23:26,audio,technology,positive,70
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,19/08/20 05:49,audio,technology,negative,12
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,18/08/20 12:53,audio,technology,positive,72
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,17/07/20 13:59,audio,technology,neutral,20
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,11/08/20 01:29,audio,technology,positive,65
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,17/03/21 01:14,audio,technology,positive,30
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,19/06/20 01:54,audio,technology,negative,12
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,31/08/20 07:18,audio,technology,positive,45
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,18/07/20 00:44,audio,technology,negative,12
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,27/06/20 12:51,audio,technology,positive,72
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,18/04/21 22:43,audio,technology,positive,70
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,16/04/21 07:57,audio,technology,negative,10
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,05/02/21 12:44,audio,technology,neutral,20
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,23/03/21 02:11,audio,technology,positive,75
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,11/03/21 16:49,audio,technology,negative,12
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,04/09/20 22:57,audio,technology,negative,10
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,30/01/21 22:13,audio,technology,positive,50
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,07/02/21 02:10,audio,technology,positive,72
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,25/07/20 18:18,audio,technology,positive,50
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,21/05/21 20:58,audio,technology,positive,60
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,22/05/21 12:30,audio,technology,neutral,20
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,27/10/20 00:49,audio,technology,negative,10
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,16/03/21 15:13,audio,technology,positive,60
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,01/03/21 13:23,audio,technology,negative,12
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,22/02/21 21:03,audio,technology,positive,72
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,17/11/20 03:41,audio,technology,positive,45
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,05/07/20 09:25,audio,technology,negative,5
b9bfb48f-a6b6-4c15-869a-1acceea04fca,08/05/21 09:37,video,soccer,negative,5
b9bfb48f-a6b6-4c15-869a-1acceea04fca,09/02/21 19:47,video,soccer,neutral,20
b9bfb48f-a6b6-4c15-869a-1acceea04fca,11/09/20 23:43,video,soccer,positive,60
b9bfb48f-a6b6-4c15-869a-1acceea04fca,25/10/20 23:18,video,soccer,neutral,35
b9bfb48f-a6b6-4c15-869a-1acceea04fca,14/03/21 14:36,video,soccer,negative,0
b9bfb48f-a6b6-4c15-869a-1acceea04fca,01/04/21 23:41,video,soccer,positive,30
b9bfb48f-a6b6-4c15-869a-1acceea04fca,03/02/21 13:50,video,soccer,neutral,35
b9bfb48f-a6b6-4c15-869a-1acceea04fca,05/05/21 01:59,video,soccer,positive,72
b9bfb48f-a6b6-4c15-869a-1acceea04fca,02/04/21 22:57,video,soccer,positive,60
b9bfb48f-a6b6-4c15-869a-1acceea04fca,21/01/21 11:18,video,soccer,neutral,35
b9bfb48f-a6b6-4c15-869a-1acceea04fca,29/06/20 21:41,video,soccer,negative,10
b9bfb48f-a6b6-4c15-869a-1acceea04fca,20/03/21 03:08,video,soccer,positive,45
b9bfb48f-a6b6-4c15-869a-1acceea04fca,05/09/20 19:54,video,soccer,positive,75
b9bfb48f-a6b6-4c15-869a-1acceea04fca,03/05/21 14:07,video,soccer,negative,12
b9bfb48f-a6b6-4c15-869a-1acceea04fca,29/05/21 23:44,video,soccer,positive,75
b9bfb48f-a6b6-4c15-869a-1acceea04fca,02/11/20 18:43,video,soccer,positive,75
b9bfb48f-a6b6-4c15-869a-1acceea04fca,04/08/20 14:01,video,soccer,positive,72
b9bfb48f-a6b6-4c15-869a-1acceea04fca,04/08/20 06:00,video,soccer,neutral,35
b9bfb48f-a6b6-4c15-869a-1acceea04fca,03/10/20 02:46,video,soccer,positive,70
b9bfb48f-a6b6-4c15-869a-1acceea04fca,08/02/21 00:15,video,soccer,positive,50
b9bfb48f-a6b6-4c15-869a-1acceea04fca,27/04/21 18:19,video,soccer,positive,45
b9bfb48f-a6b6-4c15-869a-1acceea04fca,29/08/20 00:30,video,soccer,negative,15
b9bfb48f-a6b6-4c15-869a-1acceea04fca,05/05/21 23:14,video,soccer,positive,60
b9bfb48f-a6b6-4c15-869a-1acceea04fca,30/01/21 04:34,video,soccer,positive,65
b9bfb48f-a6b6-4c15-869a-1acceea04fca,11/05/21 11:17,video,soccer,positive,50
b9bfb48f-a6b6-4c15-869a-1acceea04fca,11/01/21 00:02,video,soccer,positive,75
b9bfb48f-a6b6-4c15-869a-1acceea04fca,31/10/20 18:18,video,soccer,positive,70
3ac5929e-9d68-4ec5-ba6f-a018d3d4da41,19/04/21 22:43,video,tennis,positive,65
3ac5929e-9d68-4ec5-ba6f-a018d3d4da41,28/06/20 01:00,video,tennis,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,28/04/21 01:20,audio,animals,negative,12
674507f9-c555-4876-89c7-c06b6db561c0,25/11/20 01:40,audio,animals,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,04/06/21 17:17,audio,animals,positive,75
674507f9-c555-4876-89c7-c06b6db561c0,26/06/20 09:34,audio,animals,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,25/05/21 10:06,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,08/06/21 07:01,audio,animals,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,25/12/20 00:38,audio,animals,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,09/12/20 04:55,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,03/11/20 11:55,audio,animals,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,27/11/20 12:57,audio,animals,neutral,20
674507f9-c555-4876-89c7-c06b6db561c0,01/05/21 21:53,audio,animals,negative,15
674507f9-c555-4876-89c7-c06b6db561c0,16/07/20 11:31,audio,animals,positive,45
674507f9-c555-4876-89c7-c06b6db561c0,09/03/21 16:20,audio,animals,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,13/12/20 08:07,audio,animals,positive,45
674507f9-c555-4876-89c7-c06b6db561c0,24/05/21 17:09,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,13/08/20 18:01,audio,animals,positive,65
674507f9-c555-4876-89c7-c06b6db561c0,01/01/21 17:06,audio,animals,positive,30
674507f9-c555-4876-89c7-c06b6db561c0,05/04/21 20:27,audio,animals,neutral,20
674507f9-c555-4876-89c7-c06b6db561c0,01/08/20 11:03,audio,animals,negative,5
674507f9-c555-4876-89c7-c06b6db561c0,18/05/21 22:25,audio,animals,positive,50
674507f9-c555-4876-89c7-c06b6db561c0,26/11/20 13:04,audio,animals,negative,12
674507f9-c555-4876-89c7-c06b6db561c0,20/02/21 06:13,audio,animals,negative,5
674507f9-c555-4876-89c7-c06b6db561c0,24/02/21 21:09,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,11/06/21 11:02,audio,animals,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,30/05/21 06:42,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,22/04/21 05:45,audio,animals,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,26/12/20 15:26,audio,animals,positive,75
674507f9-c555-4876-89c7-c06b6db561c0,24/11/20 21:06,audio,animals,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,02/05/21 01:36,audio,animals,negative,15
674507f9-c555-4876-89c7-c06b6db561c0,10/03/21 12:08,audio,animals,positive,72
674507f9-c555-4876-89c7-c06b6db561c0,13/01/21 11:17,audio,animals,positive,50
e6193423-0d30-4439-884a-ea22fea68522,19/11/20 12:10,video,dogs,positive,65
e6193423-0d30-4439-884a-ea22fea68522,22/10/20 08:59,video,dogs,positive,75
e6193423-0d30-4439-884a-ea22fea68522,09/05/21 22:43,video,dogs,negative,10
e6193423-0d30-4439-884a-ea22fea68522,15/05/21 18:57,video,dogs,negative,12
e6193423-0d30-4439-884a-ea22fea68522,20/10/20 10:02,video,dogs,positive,45
e6193423-0d30-4439-884a-ea22fea68522,27/10/20 17:20,video,dogs,positive,50
e6193423-0d30-4439-884a-ea22fea68522,13/09/20 22:24,video,dogs,negative,0
e6193423-0d30-4439-884a-ea22fea68522,29/11/20 19:24,video,dogs,positive,50
e6193423-0d30-4439-884a-ea22fea68522,25/08/20 05:46,video,dogs,negative,5
e6193423-0d30-4439-884a-ea22fea68522,19/05/21 13:01,video,dogs,positive,60
e6193423-0d30-4439-884a-ea22fea68522,05/06/21 04:04,video,dogs,neutral,35
e6193423-0d30-4439-884a-ea22fea68522,24/04/21 15:13,video,dogs,positive,45
e6193423-0d30-4439-884a-ea22fea68522,16/09/20 19:40,video,dogs,neutral,20
e6193423-0d30-4439-884a-ea22fea68522,12/06/21 07:21,video,dogs,neutral,20
e6193423-0d30-4439-884a-ea22fea68522,29/06/20 05:05,video,dogs,negative,0
e6193423-0d30-4439-884a-ea22fea68522,12/07/20 17:14,video,dogs,positive,30
e6193423-0d30-4439-884a-ea22fea68522,03/12/20 20:41,video,dogs,neutral,20
e6193423-0d30-4439-884a-ea22fea68522,25/01/21 10:35,video,dogs,negative,10
e6193423-0d30-4439-884a-ea22fea68522,25/05/21 05:41,video,dogs,positive,75
e6193423-0d30-4439-884a-ea22fea68522,03/05/21 11:32,video,dogs,negative,0
e6193423-0d30-4439-884a-ea22fea68522,01/08/20 09:06,video,dogs,positive,70
e6193423-0d30-4439-884a-ea22fea68522,09/12/20 23:45,video,dogs,negative,15
dd7069e3-d0ad-4599-b159-032267fd5008,02/02/21 09:27,photo,public speaking,neutral,35
dd7069e3-d0ad-4599-b159-032267fd5008,10/04/21 17:36,photo,public speaking,negative,15
dd7069e3-d0ad-4599-b159-032267fd5008,03/07/20 13:48,photo,public speaking,positive,72
dd7069e3-d0ad-4599-b159-032267fd5008,30/04/21 12:43,photo,public speaking,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,10/03/21 15:37,photo,public speaking,neutral,20
dd7069e3-d0ad-4599-b159-032267fd5008,30/04/21 17:14,photo,public speaking,positive,60
dd7069e3-d0ad-4599-b159-032267fd5008,01/08/20 18:16,photo,public speaking,positive,45
dd7069e3-d0ad-4599-b159-032267fd5008,10/03/21 15:08,photo,public speaking,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,24/12/20 04:47,photo,public speaking,positive,45
dd7069e3-d0ad-4599-b159-032267fd5008,02/09/20 05:26,photo,public speaking,negative,0
dd7069e3-d0ad-4599-b159-032267fd5008,16/09/20 11:07,photo,public speaking,positive,45
dd7069e3-d0ad-4599-b159-032267fd5008,28/04/21 14:03,photo,public speaking,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,14/01/21 23:22,photo,public speaking,neutral,20
dd7069e3-d0ad-4599-b159-032267fd5008,24/09/20 23:43,photo,public speaking,negative,10
dd7069e3-d0ad-4599-b159-032267fd5008,06/06/21 09:32,photo,public speaking,negative,5
dd7069e3-d0ad-4599-b159-032267fd5008,07/09/20 10:27,photo,public speaking,negative,12
dd7069e3-d0ad-4599-b159-032267fd5008,29/12/20 05:12,photo,public speaking,neutral,20
dd7069e3-d0ad-4599-b159-032267fd5008,23/09/20 13:33,photo,public speaking,negative,12
dd7069e3-d0ad-4599-b159-032267fd5008,03/02/21 10:14,photo,public speaking,neutral,20
dd7069e3-d0ad-4599-b159-032267fd5008,31/08/20 06:27,photo,public speaking,neutral,20
dd7069e3-d0ad-4599-b159-032267fd5008,15/03/21 21:30,photo,public speaking,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,31/05/21 01:51,photo,public speaking,positive,60
dd7069e3-d0ad-4599-b159-032267fd5008,05/07/20 04:14,photo,public speaking,negative,12
dd7069e3-d0ad-4599-b159-032267fd5008,30/11/20 23:54,photo,public speaking,negative,12
dd7069e3-d0ad-4599-b159-032267fd5008,01/05/21 12:30,photo,public speaking,negative,10
732e236f-f063-42b6-b5c1-24938385a126,08/10/20 04:10,audio,education,positive,72
732e236f-f063-42b6-b5c1-24938385a126,22/07/20 21:28,audio,education,negative,5
732e236f-f063-42b6-b5c1-24938385a126,01/01/21 13:42,audio,education,positive,70
732e236f-f063-42b6-b5c1-24938385a126,14/01/21 19:47,audio,education,positive,70
732e236f-f063-42b6-b5c1-24938385a126,31/07/20 15:35,audio,education,neutral,20
732e236f-f063-42b6-b5c1-24938385a126,04/03/21 19:06,audio,education,negative,12
732e236f-f063-42b6-b5c1-24938385a126,14/06/21 03:39,audio,education,neutral,35
732e236f-f063-42b6-b5c1-24938385a126,02/01/21 09:05,audio,education,positive,60
732e236f-f063-42b6-b5c1-24938385a126,25/03/21 22:26,audio,education,positive,72
732e236f-f063-42b6-b5c1-24938385a126,24/05/21 06:10,audio,education,positive,45
aeff2a7a-2cc8-407a-8557-fa4e96b2425a,12/09/20 13:28,photo,tennis,negative,15
6fd589e8-53ab-4345-896a-f428a92fcbe6,18/10/20 16:06,video,education,positive,45
6fd589e8-53ab-4345-896a-f428a92fcbe6,17/04/21 11:05,video,education,positive,65
6fd589e8-53ab-4345-896a-f428a92fcbe6,14/12/20 23:47,video,education,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,02/08/20 04:06,video,education,positive,50
6fd589e8-53ab-4345-896a-f428a92fcbe6,20/02/21 02:08,video,education,negative,10
6fd589e8-53ab-4345-896a-f428a92fcbe6,12/07/20 07:40,video,education,neutral,20
6fd589e8-53ab-4345-896a-f428a92fcbe6,04/08/20 13:43,video,education,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,07/11/20 03:32,video,education,neutral,35
6fd589e8-53ab-4345-896a-f428a92fcbe6,16/06/21 22:52,video,education,positive,65
6fd589e8-53ab-4345-896a-f428a92fcbe6,22/10/20 10:56,video,education,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,06/07/20 17:29,video,education,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,22/08/20 16:36,video,education,negative,0
6fd589e8-53ab-4345-896a-f428a92fcbe6,30/08/20 21:23,video,education,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,02/02/21 20:28,video,education,negative,5
6fd589e8-53ab-4345-896a-f428a92fcbe6,16/06/21 10:18,video,education,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,31/10/20 15:21,video,education,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,30/12/20 22:42,video,education,negative,5
6fd589e8-53ab-4345-896a-f428a92fcbe6,31/01/21 17:50,video,education,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,18/05/21 07:15,video,education,negative,12
6fd589e8-53ab-4345-896a-f428a92fcbe6,28/02/21 14:44,video,education,positive,45
6fd589e8-53ab-4345-896a-f428a92fcbe6,19/11/20 01:39,video,education,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,04/09/20 15:31,video,education,negative,0
6fd589e8-53ab-4345-896a-f428a92fcbe6,07/03/21 00:14,video,education,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,17/02/21 08:41,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,09/12/20 05:06,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,07/12/20 13:31,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,05/06/21 13:36,video,healthy eating,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,11/06/21 02:55,video,healthy eating,neutral,35
1c77e474-0cc6-40ac-b48b-cbc511bffc77,03/11/20 05:33,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,30/04/21 12:31,video,healthy eating,positive,45
1c77e474-0cc6-40ac-b48b-cbc511bffc77,14/12/20 08:10,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,12/09/20 11:52,video,healthy eating,positive,30
1c77e474-0cc6-40ac-b48b-cbc511bffc77,14/07/20 01:08,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,16/07/20 17:28,video,healthy eating,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,09/12/20 08:55,video,healthy eating,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,01/06/21 23:02,video,healthy eating,positive,72
1c77e474-0cc6-40ac-b48b-cbc511bffc77,26/02/21 23:42,video,healthy eating,positive,45
1c77e474-0cc6-40ac-b48b-cbc511bffc77,09/02/21 18:44,video,healthy eating,negative,10
1c77e474-0cc6-40ac-b48b-cbc511bffc77,22/04/21 00:14,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,19/12/20 13:43,video,healthy eating,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,25/03/21 10:53,video,healthy eating,negative,15
1c77e474-0cc6-40ac-b48b-cbc511bffc77,10/01/21 06:12,video,healthy eating,positive,75
